127.0.0.1 - - [28/Jan/2017:09:40:13 +0800] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:21:55 +0800] "GET /message_board/Department.jsp HTTP/1.1" 200 10951
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:21:55 +0800] "GET /message_board/Principal.jsp HTTP/1.1" 200 10174
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:21:56 +0800] "GET /message_board/index.jsp HTTP/1.1" 200 13522
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:21:57 +0800] "GET /message_board/College.jsp HTTP/1.1" 200 10800
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:21:57 +0800] "GET /message_board/index.jsp HTTP/1.1" 200 13522
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:21:59 +0800] "GET /message_board/Details.jsp?index=5 HTTP/1.1" 200 7262
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:22:08 +0800] "GET /message_board/Details.jsp?index=16 HTTP/1.1" 200 6159
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:22:16 +0800] "GET /message_board/Details.jsp?index=30 HTTP/1.1" 200 6593
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:22:45 +0800] "GET /message_board/index.jsp HTTP/1.1" 200 13522
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:22:47 +0800] "GET /message_board/index.jsp HTTP/1.1" 200 13574
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:23:22 +0800] "GET /message_board/index.jsp HTTP/1.1" 200 13574
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:23:24 +0800] "GET /message_board/index.jsp HTTP/1.1" 200 13716
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:23:42 +0800] "GET /message_board/Details.jsp?index=29 HTTP/1.1" 200 6234
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:25:43 +0800] "GET /message_board/index.jsp HTTP/1.1" 200 14632
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:26:25 +0800] "GET /message_board/index.jsp HTTP/1.1" 200 14634
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:26:56 +0800] "GET /message_board/Details.jsp?index=29 HTTP/1.1" 200 6228
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:26:56 +0800] "GET /message_board/index.jsp HTTP/1.1" 200 14634
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:27:03 +0800] "GET /message_board/index.jsp HTTP/1.1" 200 14635
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:27:10 +0800] "GET /message_board/Details.jsp?index=6 HTTP/1.1" 200 6750
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:27:20 +0800] "GET /message_board/Details.jsp?index=5 HTTP/1.1" 200 7256
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:27:26 +0800] "GET /message_board/Details.jsp?index=19 HTTP/1.1" 200 6309
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:27:27 +0800] "GET /message_board/Details.jsp?index=20 HTTP/1.1" 200 6147
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:27:29 +0800] "GET /message_board/Details.jsp?index=2 HTTP/1.1" 200 6203
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:27:29 +0800] "GET /message_board/Details.jsp?index=19 HTTP/1.1" 200 6309
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:27:30 +0800] "GET /message_board/Details.jsp?index=17 HTTP/1.1" 200 7248
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:27:44 +0800] "GET /message_board/index.jsp HTTP/1.1" 200 14635
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:27:56 +0800] "GET /message_board/Principal.jsp HTTP/1.1" 200 10174
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:27:59 +0800] "GET /message_board/Department.jsp HTTP/1.1" 200 10951
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:28:01 +0800] "GET /message_board/College.jsp HTTP/1.1" 200 10800
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:28:02 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9784
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:28:02 +0800] "GET /message_board/img/message.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:28:02 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:28:52 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9788
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:28:52 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:28:54 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9788
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:28:54 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:28:54 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9788
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:28:54 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:28:54 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9788
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:28:54 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:28:55 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9788
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:28:55 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:28:57 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9788
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:28:57 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:28:59 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9788
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:28:59 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:29:45 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9794
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:29:45 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:32:00 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9794
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:32:00 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:32:00 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9794
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:32:00 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9794
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:32:01 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9794
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:32:01 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9794
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:32:03 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9794
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:32:03 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9794
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:32:03 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9794
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:32:03 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9794
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:32:03 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9794
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:32:13 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9794
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:32:14 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9794
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:32:14 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9794
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:32:14 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9794
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:32:15 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9794
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:32:16 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9794
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:32:16 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9794
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:32:27 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9784
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:32:28 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:33:49 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9776
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:33:49 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:33:49 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9776
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:33:49 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:33:50 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9776
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:33:50 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:33:51 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9776
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:33:51 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:34:36 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9768
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:34:36 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:34:37 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9768
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:34:37 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:34:40 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9768
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:34:40 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:34:40 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9768
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:34:40 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:35:40 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9778
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:35:40 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:35:40 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9778
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:35:41 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:35:45 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9778
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:35:45 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:37:45 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9768
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:37:45 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:37:47 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9768
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:37:47 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:37:49 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9768
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:37:49 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:37:50 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9768
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:37:50 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:37:50 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9768
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:37:50 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:37:50 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9768
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:37:50 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:37:50 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9768
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:37:51 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9768
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:37:52 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9768
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:37:54 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9768
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:37:54 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:38:13 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9768
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:38:13 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:38:14 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9768
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:38:14 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:38:14 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9768
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:38:14 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:38:14 +0800] "GET /message_board/Message.jsp HTTP/1.1" 200 9768
0:0:0:0:0:0:0:1 - - [28/Jan/2017:10:38:14 +0800] "GET /message_board/CSS/code_bg.jpg HTTP/1.1" 404 1009
